cycle,capacity,voltage,current,temperature,max_voltage,min_voltage,max_temperature,discharge_duration_s,num_points
1,0.099,3.5589111476758535,-0.5482496914849856,22.74043603455368,4.177,2.686,27.0,265.570566,2431
2,0.098,3.5586501035196685,-0.5488567287784679,22.763146997929606,4.163,2.701,26.0,336.2688,2415
3,0.098,3.5582891466445736,-0.5481648715824358,23.05592377796189,4.197,2.674,26.0,406.86625000000004,2414
4,0.097,3.557499584026622,-0.5487391846921797,21.89351081530782,4.163,2.696,27.0,474.87025000000006,2404
5,0.096,3.560042210617928,-0.5482410791993039,22.401218450826807,4.202,2.683,26.0,541.944,2298
6,0.097,3.5633845796562937,-0.5481017185322806,22.718067812354853,4.204,2.704,28.0,610.7054499999999,2153
7,0.096,3.562951515151515,-0.5475505827505828,22.848484848484848,4.196,2.699,28.0,678.636,2145
8,0.096,3.5652435837610827,-0.5486397573495101,23.005599626691556,4.156,2.762,28.0,747.1886340000001,2143
9,0.096,3.56362523364486,-0.5487616822429906,22.007009345794394,4.197,2.71,27.0,812.39185,2140
10,0.096,3.567388339920949,-0.5487114624505929,22.8102766798419,4.16,2.793,27.0,876.5740839999999,2024
11,0.095,3.5679551318003364,-0.5479590577678071,22.81660123387549,4.165,2.685,27.0,942.1315159999999,1783
12,0.095,3.5615020781379885,-0.5482177888611804,22.615960099750623,4.182,2.722,26.0,889.4995169999997,1203
13,0.095,3.5639950041631976,-0.5472306411323896,23.094920899250624,4.183,2.687,26.0,958.91905,1201
14,0.094,3.56310889443059,-0.5468038237738987,22.635910224438902,4.198,2.755,25.0,1027.9915169999995,1203
15,0.094,3.5635191986644412,-0.5472429048414024,22.54924874791319,4.174,2.832,25.0,1097.730717,1198
16,0.094,3.5697420237010027,-0.5488286235186873,22.711030082041933,4.163,2.741,25.0,1167.6312000000003,1097
17,0.094,3.5687705667276046,-0.5476946983546618,23.276051188299817,4.206,2.723,26.0,1239.1977500000003,1094
18,0.094,3.569352887259395,-0.547301558203483,23.490375802016498,4.203,2.709,24.0,1310.499367,1091
19,0.094,3.5663275388838063,-0.5487136322049405,22.642268984446478,4.152,2.721,25.0,1380.8131160000003,1093
20,0.094,3.5676639118457296,-0.5492148760330579,22.844811753902665,4.156,2.701,25.0,1452.6604830000006,1089
21,0.093,3.5689111721611724,-0.5494020146520147,22.456043956043956,4.164,2.699,25.0,1522.568166,1092
22,0.093,3.5667805325987145,-0.5492809917355372,23.16253443526171,4.151,2.736,25.0,1593.2736000000004,1089
23,0.093,3.5695110294117645,-0.5483373161764707,23.756433823529413,4.154,2.723,26.0,1664.8919999999998,1088
24,0.094,3.5676825688073395,-0.5488266055045872,22.766972477064222,4.152,2.689,26.0,1736.6774500000001,1090
25,0.094,3.566064338235294,-0.548875,22.78860294117647,4.17,2.68,26.0,1808.5060839999996,1088
26,0.093,3.568690036900369,-0.5477333948339482,22.891143911439116,4.195,2.721,26.0,1879.6233499999998,1084
27,0.093,3.565649494020239,-0.549329346826127,23.173873045078196,4.153,2.711,26.0,1951.2302499999996,1087
28,0.094,3.5677666051660517,-0.5487767527675277,23.423431734317344,4.168,2.765,26.0,2024.039515999999,1084
29,0.094,3.5666755760368662,-0.5488433179723503,22.29032258064516,4.154,2.725,26.0,2095.6751999999997,1085
30,0.094,3.566063888888889,-0.5480555555555556,22.15277777777778,4.166,2.705,26.0,2167.4548839999998,1080
31,0.094,3.56244639556377,-0.5492070240295748,22.203327171903883,4.153,2.703,26.0,2239.3656,1082
32,0.094,3.5626055555555554,-0.5488657407407408,22.75925925925926,4.154,2.675,27.0,2311.760149999999,1080
33,0.093,3.568889405204461,-0.5477128252788104,23.45910780669145,4.201,2.9,27.0,2383.0761669999993,1076
34,0.093,3.5621104921077067,-0.5489656453110493,22.375116063138346,4.153,2.712,27.0,2454.6830330000003,1077
35,0.094,3.565463821892393,-0.5482792207792209,22.57699443413729,4.193,2.689,27.0,2527.8062500000005,1078
36,0.094,3.562952690166976,-0.5492727272727272,22.26530612244898,4.169,2.73,27.0,2599.6319999999996,1078
37,0.093,3.558820798514392,-0.5484103992571959,22.71959145775302,4.175,2.728,26.0,2671.1020660000013,1077
38,0.094,3.557473098330241,-0.5483692022263451,22.733766233766232,4.163,2.687,26.0,2743.6824000000015,1078
39,0.093,3.538764887063655,-0.5482895277207394,21.623203285420946,4.161,2.738,26.0,2815.299366000001,974
40,0.093,3.5404861821903784,-0.5484933469805527,21.93551688843398,4.17,2.673,26.0,2887.286399999999,977
41,0.093,3.5328336755646816,-0.5483521560574949,21.772073921971252,4.186,2.759,26.0,2959.68095,974
42,0.093,3.5395942327497423,-0.5479474768280124,22.300720906282184,4.169,2.874,26.0,3032.1172659999993,971
43,0.093,3.53835457348407,-0.5489188078108942,22.827338129496404,4.151,2.711,27.0,3105.1396829999994,973
44,0.092,3.53751596292482,-0.5486251287332647,22.178166838311018,4.15,2.697,25.0,3177.0115160000005,971
45,0.092,3.540060762100927,-0.5469083419155509,22.13697219361483,4.172,2.79,25.0,3249.699849999999,971
46,0.092,3.52560618556701,-0.5489639175257732,22.516494845360825,4.15,2.843,25.0,3322.5696000000007,970
47,0.093,3.5291217750258,-0.5483756449948402,22.65015479876161,4.16,2.765,25.0,3395.972167,969
48,0.092,3.534667010309278,-0.5488247422680411,23.284536082474226,4.154,2.774,26.0,3468.058567,970
49,0.092,3.5318185567010305,-0.5489742268041238,22.969072164948454,4.15,2.675,27.0,3541.1601500000015,970
50,0.092,3.533435950413223,-0.5486311983471075,23.43388429752066,4.151,2.795,27.0,3614.6260839999995,968
51,0.092,3.531801857585139,-0.5482043343653251,23.2765737874097,4.153,2.78,27.0,3687.2380840000005,969
52,0.092,3.522985997666278,-0.5477211201866978,23.487747957992998,4.207,2.693,28.0,3619.4558500000003,857
53,0.092,3.5267231308411215,-0.5466483644859813,23.51985981308411,4.197,2.699,28.0,3689.4441659999993,856
54,0.092,3.523516998827667,-0.548588511137163,23.245017584994137,4.18,2.676,28.0,3759.269767,853
55,0.091,3.5144449648711946,-0.5493512880562061,23.565573770491802,4.155,2.743,28.0,3828.9830500000007,854
56,0.091,3.5365408299866137,-0.5485582329317269,23.563587684069613,4.163,2.838,28.0,3899.589116000001,747
57,0.091,3.5304966532797857,-0.5478018741633199,24.204819277108435,4.2,2.685,29.0,3971.3615999999984,747
58,0.091,3.5311191432396254,-0.5479785809906292,24.298527443105755,4.182,2.682,29.0,4041.4680000000026,747
59,0.091,3.5233994601889336,-0.5480026990553307,23.134952766531715,4.196,2.79,28.0,4110.84,741
60,0.09,3.4958061538461536,-0.5498,22.00307692307692,3.917,2.711,24.0,591.1704000000027,650
61,0.091,3.5027668711656434,-0.5477269938650308,22.24846625766871,4.064,2.752,24.0,589.7217500000006,652
62,0.09,3.5012492307692304,-0.54956,22.624615384615385,3.915,2.743,24.0,590.9687999999987,650
63,0.091,3.513330434782609,-0.5471565217391304,22.51304347826087,3.995,2.782,25.0,769.070883999997,460
64,0.091,3.48109509202454,-0.5481809815950921,22.02760736196319,4.135,2.746,27.0,854.821433000001,652
65,0.089,3.4838584905660377,-0.547066037735849,22.514150943396228,4.175,2.741,26.0,649.2038329999996,424
66,0.089,3.5012370689655175,-0.5465560344827587,22.103448275862068,4.068,2.826,24.0,647.0236829999994,232
67,0.089,3.5141509433962264,-0.5481084905660378,22.891509433962263,4.064,2.792,25.0,651.1924660000004,212
68,0.088,3.518661971830986,-0.5485868544600938,23.056338028169016,4.013,2.87,25.0,665.2641669999975,213
69,0.089,3.5045305164319247,-0.5476995305164319,23.004694835680752,4.124,2.685,27.0,677.7388829999982,213
70,0.089,3.5114622641509428,-0.5481462264150945,23.05188679245283,4.004,2.804,28.0,687.0196840000026,212
71,0.088,3.512784037558686,-0.549661971830986,22.183098591549296,3.903,2.738,25.0,699.57215,213
72,0.088,3.5176603773584914,-0.5450896226415095,22.641509433962263,4.186,2.865,25.0,713.1311999999998,212
73,0.089,3.5142688679245286,-0.5462405660377359,22.693396226415093,4.112,2.79,24.0,728.1863999999987,212
74,0.088,3.5037452830188682,-0.5494811320754718,22.62264150943396,3.914,2.756,27.0,740.6308839999983,212
75,0.09,3.464683431952663,-0.5470650887573965,22.62130177514793,4.194,2.774,28.0,940.062249999999,338
76,0.091,3.5315198776758416,-0.5496788990825688,22.10703363914373,3.92,2.831,25.0,952.7846329999993,327
77,0.09,3.5299261538461537,-0.5488738461538462,22.686153846153847,3.977,2.739,25.0,965.09375,325
78,0.09,3.531761467889908,-0.5498379204892967,23.01834862385321,3.917,2.828,26.0,976.8254499999966,327
