cycle,capacity,voltage,current,temperature,max_voltage,min_voltage,max_temperature,discharge_duration_s,num_points
1,1.0323902264655087,3.639279980408518,-1.099508285522461,25.0,4.019636154174805,2.699781894683838,25.0,3380.2415270647616,114
2,1.0351729128916014,3.6427915427995763,-1.0995889021002727,25.0,4.019959926605225,2.699943780899048,25.0,3389.104056805809,115
3,1.0379377665317915,3.65079432985057,-1.0995998952699744,25.0,4.026111602783203,2.699620008468628,25.0,3398.1217088293124,115
4,1.0387180526781374,3.6530522885529892,-1.0996737065522566,25.0,4.027406692504883,2.699781894683838,25.0,3400.450628749357,115
5,1.038792167443873,3.6539743319801663,-1.0996611429297405,25.0,4.027892589569092,2.699458122253418,25.0,3400.732673311184,115
6,1.0384657795461716,3.654068652443264,-1.0996972633444744,25.0,4.028540134429932,2.699620008468628,25.0,3399.545496140374,115
7,1.038374870752626,3.6549118622489596,-1.0997035451557324,25.0,4.0291876792907715,2.699943780899048,25.0,3399.2335775983956,115
8,1.0385474060096935,3.656190057422804,-1.0997333837592083,25.0,4.029996871948242,2.699781894683838,25.0,3399.7054048370483,115
9,1.0381212987509587,3.6564758155656896,-1.099701974702918,25.0,4.030320644378662,2.699620008468628,25.0,3398.40652983592,115
10,1.037451597029149,3.6557776015737784,-1.0997066860613616,25.0,4.030482769012451,2.699620008468628,25.0,3396.2038705061277,115
11,1.0367844324643705,3.6554876120194146,-1.0997537996457971,25.0,4.030806541442871,2.699620008468628,25.0,3393.8761815590406,115
12,1.035495709757685,3.653739251261172,-1.0997271019479502,25.0,4.030482769012451,2.699458122253418,25.0,3389.7354257464467,115
13,1.0351191341991026,3.6541573358618695,-1.0997113984564075,25.0,4.030482769012451,2.699943780899048,25.0,3388.5453000270063,115
14,1.0345927720339099,3.6539926342342213,-1.0997365246648374,25.0,4.031130313873291,2.699781894683838,25.0,3386.7519265735464,115
15,1.0340126562740612,3.653834966991259,-1.0997553700986116,25.0,4.031130313873291,2.699458122253418,25.0,3384.799283135275,115
16,1.033810073733823,3.6546049822931703,-1.099734954212023,25.0,4.031777858734131,2.699781894683838,25.0,3384.1908555866103,115
17,0.9199740274534846,3.619264489238702,-1.0997385677782077,25.0,3.944683074951172,2.699943780899048,25.0,3011.5397937136004,103
18,1.0327095132620336,3.6541263621786366,-1.0997820677964583,25.0,4.032587051391602,2.699458122253418,25.0,3380.441721195122,115
19,1.0237877350889166,3.6412566900253296,-1.099623934218758,25.0,4.027568817138672,2.699781894683838,25.0,3351.730813288479,114
20,1.0147933088206313,3.629120527115543,-1.0995477089839698,25.0,4.0163984298706055,2.699781894683838,25.0,3322.510144200176,113
21,1.0161358262866091,3.635445535710428,-1.0995700844621237,25.0,4.018341064453125,2.699620008468628,25.0,3326.839194836328,113
22,1.0139856932210285,3.6293698053444383,-1.099565289716805,25.0,4.016722202301025,2.699781894683838,25.0,3319.8073616493784,113
23,1.010692656861745,3.632211836321013,-1.0995394608804159,25.0,4.015427112579346,2.699943780899048,25.0,3309.1039222450927,112
24,1.0185908788923703,3.6455182649393,-1.0996531933809803,25.0,4.021578788757324,2.699943780899048,25.0,3334.6234222361236,113
25,1.0211569602275612,3.643953373557643,-1.0996968087397123,25.0,4.025787830352783,2.699943780899048,25.0,3342.890911693801,114
