cycle,capacity,voltage,current,temperature,max_voltage,min_voltage,max_temperature,discharge_duration_s,num_points
1,1.0867182123306989,3.721671115313328,-0.5497902223678051,25.0,4.089940547943115,2.699627637863159,25.0,7115.777976504429,241
2,1.085555361572895,3.7229487668429173,-0.5497887184016438,25.0,4.089778423309326,2.699951410293579,25.0,7108.1743480480145,241
3,1.0842065371399032,3.726358642180761,-0.5497651102642218,25.0,4.090264320373535,2.699789524078369,25.0,7099.675989181844,240
4,1.0832404611980133,3.725792017579079,-0.5498013496398926,25.0,4.090425968170166,2.699951410293579,25.0,7092.865091538486,240
5,1.0822068028514227,3.7252888083457947,-0.549790779997905,25.0,4.090425968170166,2.699789524078369,25.0,7086.22609069098,240
6,1.0815314546615606,3.7251323173443476,-0.5497945547103882,25.0,4.090425968170166,2.699465751647949,25.0,7081.75895356448,240
7,1.0809001314830584,3.724909051259359,-0.5497922902305921,25.0,4.090264320373535,2.699627637863159,25.0,7077.667531711035,240
8,0.9463321589968647,3.6904146830240885,-0.5498194694519043,25.0,3.9879496097564697,2.6984944343566895,25.0,6196.220988010842,210
9,1.0800583613030685,3.7286827713874593,-0.549795891201147,25.0,4.090264320373535,2.699789524078369,25.0,7072.090149657422,239
10,1.0793910977068837,3.728211329073088,-0.5497989238056677,25.0,4.090425968170166,2.699789524078369,25.0,7067.668673813489,239
11,1.0789749540322862,3.7279383507732566,-0.5497996824555816,25.0,4.090588092803955,2.699627637863159,25.0,7064.935231435753,239
12,1.0787041536618869,3.727970866478637,-0.5498337992564405,25.0,4.090749740600586,2.699951410293579,25.0,7062.764030328777,239
13,1.0778234996299516,3.7269013077644124,-0.5499361521529353,25.0,4.090749740600586,2.699627637863159,25.0,7055.655146686564,239
14,1.077440759946478,3.7266242693657654,-0.5499444923141511,25.0,4.090911865234375,2.699789524078369,25.0,7053.061898785789,239
15,1.0751216936026329,3.7236311926561245,-0.5499502703422258,25.0,4.090749740600586,2.699951410293579,25.0,7037.809695961041,238
16,1.0732379506446974,3.7185228051257733,-0.5499038268037203,25.0,4.090264320373535,2.699789524078369,25.0,7026.049472388724,238
17,1.072068148899877,3.719972811670746,-0.5498559394466223,25.0,4.090102195739746,2.699789524078369,25.0,7019.017433903879,237
18,1.070846719386081,3.716239098255141,-0.5497481372788988,25.0,4.089940547943115,2.699951410293579,25.0,7012.403881178761,237
19,1.0732596051360388,3.7227176708333634,-0.5497683076297536,25.0,4.090264320373535,2.699951410293579,25.0,7027.935890563822,238
20,1.0731998920451626,3.724525669041802,-0.5497751596595059,25.0,4.090425968170166,2.699951410293579,25.0,7027.457793214184,238
21,1.0692464320785935,3.7145573459094083,-0.5498169464401051,25.0,4.089778423309326,2.699627637863159,25.0,7001.044678461272,237
22,1.0685223880464396,3.715402314431557,-0.549863585188419,25.0,4.089778423309326,2.699951410293579,25.0,6995.719554908574,237
23,1.0674273700240426,3.7172335042791853,-0.5498529460470555,25.0,4.090264320373535,2.699789524078369,25.0,6988.669861749804,236
24,1.0680030938588145,3.717071083527577,-0.5498781113684932,25.0,4.089616775512695,2.699951410293579,25.0,6992.129874970124,237
25,1.069574416945323,3.72275568764924,-0.5498811695646133,25.0,4.090102195739746,2.699627637863159,25.0,7002.373133123445,237
26,1.0656394734789534,3.713640369601169,-0.5498621592582282,25.0,4.089940547943115,2.699789524078369,25.0,6976.840560163197,236
27,1.0649906968582856,3.712583964153872,-0.5498445001194032,25.0,4.089778423309326,2.699789524078369,25.0,6972.808332096727,236
28,1.0637727494718532,3.714280060504345,-0.5498522398319651,25.0,4.089454650878906,2.699789524078369,25.0,6964.744925147388,235
29,1.063365737677747,3.7127824052851253,-0.5498360481668025,25.0,4.089454650878906,2.699789524078369,25.0,6962.291301545338,235
30,1.0661359692787429,3.721114755687067,-0.5498813544794664,25.0,4.089454650878906,2.699465751647949,25.0,6979.866974814853,236
31,1.064556242219858,3.7171265008085865,-0.5498867292525405,25.0,4.089940547943115,2.699951410293579,25.0,6969.441618947778,236
32,1.0618891817994727,3.7122547159803676,-0.5498537821972623,25.0,4.089454650878906,2.699951410293579,25.0,6952.40170417889,235
33,1.0622436920134555,3.714875271979799,-0.5498445292736621,25.0,4.089616775512695,2.699789524078369,25.0,6954.825423104223,235
34,1.061430259363317,3.7142890179410895,-0.549815999700668,25.0,4.089616775512695,2.699951410293579,25.0,6949.888060171739,235
35,1.0637737511395624,3.7191796191668107,-0.549876747495037,25.0,4.089778423309326,2.699789524078369,25.0,6964.461309669423,236
36,1.064391292922033,3.7216381572060664,-0.5498790516186569,25.0,4.090102195739746,2.699789524078369,25.0,6968.450398669345,236
37,1.0596902141110693,3.7101907953302913,-0.5498329634362079,25.0,4.089616775512695,2.699789524078369,25.0,6938.258272552746,235
38,1.0590977091106264,3.7139026945472784,-0.549832169062052,25.0,4.089293003082275,2.699789524078369,25.0,6934.4025510184,234
39,1.059186023955903,3.711001618365024,-0.5498514687761348,25.0,4.089454650878906,2.699465751647949,25.0,6934.747973962338,235
40,1.0616640168419818,3.6393508829622188,-0.5497090470077645,25.0,4.0365166664123535,2.699627637863159,25.0,6952.745380254346,234
41,1.0655516399355336,3.6510362039178106,-0.5497523654820555,25.0,4.044773101806641,2.699789524078369,25.0,6977.677331116633,236
42,1.0667070712578326,3.6623266682786455,-0.5497638818065999,25.0,4.056267261505127,2.699951410293579,25.0,6985.070547542302,236
43,1.0667333373498542,3.66742483741146,-0.5497554363840718,25.0,4.058047771453857,2.699951410293579,25.0,6985.3531972735655,236
44,1.0667478251699696,3.670898615303686,-0.5497623462293107,25.0,4.061933517456055,2.699789524078369,25.0,6985.370254247799,236
45,1.0668042311192059,3.6738702624531117,-0.549789986620515,25.0,4.064199924468994,2.699951410293579,25.0,6985.37031349563,236
46,1.0663874045435944,3.6751413799948613,-0.5497554361315097,25.0,4.064847469329834,2.699789524078369,25.0,6983.076373908552,236
47,1.0661155325240155,3.676193656557697,-0.5497915221978042,25.0,4.064361572265625,2.699789524078369,25.0,6980.843433915055,236
48,1.065579956234563,3.6763390868397083,-0.5497846123525651,25.0,4.064361572265625,2.699627637863159,25.0,6977.452631215565,236
49,1.0655568213057878,3.6779785691681557,-0.5497807731567803,25.0,4.065332889556885,2.699465751647949,25.0,6977.345386122353,236
50,1.0649899761525679,3.6778043336787465,-0.5497884515483501,25.0,4.067113876342773,2.699951410293579,25.0,6973.53567690053,236
51,1.0652126796264847,3.6793786459049937,-0.5497861479298544,25.0,4.069056510925293,2.699951410293579,25.0,6975.00430355873,236
52,1.0647750877210842,3.679725057997946,-0.5497631140179553,25.0,4.067923069000244,2.699789524078369,25.0,6972.443534134305,236
53,1.0586882494744487,3.671776656411652,-0.5497454415019761,25.0,4.064523696899414,2.699951410293579,25.0,6932.814450744889,234
